Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45
2200	4	-	4	-	3	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	2	2	5	3	4	4	4	5	4	4	5	5
2210	5	-	5	-	7	-	7	-	7	-	1	-	3	-	3	-	3	-	2	-	1	-	4	-	1	-	1	-	5	-	1	-	4	-	4	-	1	-	1	-	5	-	5	-	5	-	5	5	1	5	1	1	1	1	5	5	5	5	5	5	1	1	5	5	5	5	5	5	5	5	3	3	3	3	1	3	5	1	7	7	5	7	5	5	5	5	5	5	5	5
2220	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5
2230	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
2240	2	-	2	-	2	-	2	-	2	-	3	-	1	-	2	-	2	-	2	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	4	-	4	-	4	4	6	6	2	2	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	2	2	2	2	3	3	2	3	2	2	2	2	2	2	2	2	2	2	7	7
2250	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
2260	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2270	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7
2280	2	-	2	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	6	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	6	6	2	2	2	2	2	2	2	2	6	6	6	6
2290	4	-	1	-	5	-	2	-	2	-	1	-	1	-	1	-	5	-	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	4	-	4	-	2	-	4	-	4	-	4	-	4	4	4	4	4	6	4	4	4	4	1	1	1	1	4	4	4	4	4	5	4	4	4	4	1	5	1	1	1	1	1	1	2	2	2	7	1	5	1	3	1	1	5	5
2300	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2310	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
2320	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2330	4	-	4	-	2	-	2	-	2	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	2	2	2	2	4	4	6	6	2	6	2	2
2340	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	6	4	6	6	4	4	4	4	4	4	4	4	4	4	6	6	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2350	4	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	4	5	4	4	4	4
2360	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2370	4	-	4	-	2	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	4	4	6	6	4	4	4	6	6	6	7	7
2380	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	4	-	2	-	6	6	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2390	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2400	1	-	1	-	2	-	1	-	1	-	2	-	1	-	1	-	1	-	1	-	1	-	4	-	5	-	4	-	4	-	4	-	5	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	4	5	4	4	4	5	4	4	4	4	5	5	1	5	1	1	1	1	1	1	1	3	1	1	3	3	1	1	1	3	1	1	1	1
2410	5	-	5	-	6	-	2	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	2	-	2	-	2	-	2	-	2	2	2	2	2	6	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	2	6	1	5	2	3	2	2	2	2
2420	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
2430	4	-	4	-	2	-	2	-	7	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	1	-	3	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	1	1	1	1	3	3	3	3	2	3	2	2	2	2	1	1	1	1	1	1	1	1	7	7	7	7	4	4	3	7	1	3	3	3
2440	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2450	4	-	4	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	1	1	1	1	4	4	1	5	5	5	5	5
2460	1	-	1	-	1	-	1	-	1	-	3	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	5	7	1	1	1	1	1	1	1	1	5	5	5	5
2470	1	-	1	-	3	-	2	-	2	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	2	2	1	3	1	1	1	1	5	5	5	5
2480	1	-	1	-	1	-	3	-	2	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	3	3	3	3	1	1	3	3	7	7	7	7
2490	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	6	6	4	6	4	4	4	4	4	4	4	4	4	4	4	4	7	7
2500	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
2510	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	4	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	5	5	5	5	1	1	1	1	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2520	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	3	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2530	2	-	2	-	1	-	1	-	3	-	4	-	4	-	4	-	4	-	4	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	4	4	4	4	4	4	4	4	3	3	2	3	2	2	6	2	7	6	7	7
2540	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2550	3	-	3	-	5	-	5	-	4	-	1	-	1	-	1	-	4	-	5	-	1	-	1	-	1	-	1	-	3	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	2	2	3	3	1	1	1	1	1	3	1	1	1	1	1	5	1	1	1	1	1	1	5	5	1	5	1	3	1	1	1	1	1	1
2560	4	-	4	-	1	-	5	-	2	-	3	-	4	-	4	-	4	-	4	-	4	-	2	-	4	-	4	-	1	-	1	-	1	-	2	-	4	-	2	-	2	-	6	-	4	-	2	6	2	2	2	6	2	2	2	2	1	1	1	1	4	4	6	6	2	7	2	2	6	6	4	4	4	4	4	4	2	7	2	7	3	3	4	4	5	7	6	7	6	6
2570	4	-	4	-	4	-	4	-	4	-	7	-	7	-	2	-	5	-	5	-	2	-	4	-	5	-	5	-	5	-	7	-	7	-	1	-	1	-	1	-	3	-	3	-	2	-	3	3	1	3	1	1	1	1	1	1	5	7	5	5	5	5	5	5	5	5	5	5	6	7	5	5	7	7	7	7	6	7	4	4	4	4	4	4	4	4	6	6	6	6
2580	2	-	2	-	2	-	4	-	6	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	2	2	2	2	2	2	2	2	2	2
2590	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6
2600	4	-	4	-	4	-	4	-	4	-	1	-	4	-	5	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	5	5	5	5	5	5	4	4	4	4	4	4	4	4	5	5	5	5
2610	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	6	6	7	7
2620	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5
2630	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5
2640	5	-	5	-	3	-	3	-	2	-	1	-	3	-	3	-	2	-	7	-	6	-	6	-	2	-	2	-	6	-	6	-	4	-	6	-	2	-	2	-	2	-	3	-	3	-	2	3	2	2	2	2	2	2	6	6	6	6	6	6	2	2	6	6	4	6	6	6	2	6	1	7	3	3	3	3	3	3	3	3	2	3	5	5	3	7	1	3	3	3
2650	5	-	2	-	2	-	2	-	2	-	4	-	3	-	1	-	2	-	1	-	1	-	4	-	2	-	5	-	4	-	4	-	6	-	4	-	1	-	1	-	4	-	1	-	1	-	1	1	1	5	1	1	5	1	4	5	4	6	4	4	4	7	4	4	4	4	4	4	1	5	1	3	1	1	3	3	4	7	2	2	2	2	5	7	4	7	4	4	5	5
2660	4	-	4	-	4	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	1	-	1	-	4	-	1	-	4	-	2	-	2	-	1	-	1	-	1	-	4	-	4	-	4	-	4	4	4	4	1	1	1	5	1	1	2	2	6	6	1	5	1	1	1	7	1	1	1	1	4	4	4	4	4	4	4	4	1	1	4	5	4	4	4	4	4	4	5	5
2670	4	-	5	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5
2680	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	2	2	2	2	4	4	4	4	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2690	1	-	1	-	3	-	2	-	2	-	1	-	1	-	1	-	1	-	5	-	1	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	3	1	1	1	1	5	5	5	5	5	5	1	5	2	2	1	3	1	1	1	1	1	1	1	1
2700	5	-	5	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	5	5	5	5
2710	6	-	6	-	2	-	6	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	6	6	6	6	6	2	6	2	2	2	2
2720	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	7	-	4	-	4	-	4	-	3	-	3	-	3	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	3	3	3	3	4	4	4	4	7	7	7	7	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7
2730	3	-	3	-	3	-	7	-	7	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	3	3	3	3	2	2	2	2	1	3	1	1	3	3	2	2	2	2	2	2	3	3	3	7	3	3	3	3	3	3	3	3	3	3
2740	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5
2750	2	-	2	-	2	-	2	-	2	-	3	-	1	-	1	-	5	-	4	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	2	4	2	2	2	2	1	5	1	1	1	1	3	3	2	2	2	2	2	2	2	2	2	3	2	2
2760	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	4	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6	6	6	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2770	4	-	4	-	4	-	6	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	2	6	2	2	2	2	2	2	2	2	2	2	2	2	6	6	4	6	4	4	4	4	6	6	6	6
2780	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	4	-	6	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	4	4	4	4	6	6	6	6	6	6	6	6	6	6	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	6	6
2790	1	-	1	-	1	-	3	-	3	-	1	-	2	-	4	-	6	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	2	-	3	-	1	3	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	5	5	7	5	6	6	6	6	6	6	7	7	1	3	1	1	1	1	1	1	7	7	7	7
2800	2	-	2	-	2	-	1	-	2	-	4	-	2	-	2	-	1	-	1	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	3	3	2	7	1	1	2	3	2	2	2	6	2	3	2	2	2	2	2	2	2	2	2	2
2810	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	7	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7
2820	2	-	2	-	6	-	4	-	6	-	7	-	1	-	1	-	3	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	3	1	1	1	1	6	7	2	6	6	6	2	2	2	6	4	6	4	4
2830	5	-	5	-	1	-	4	-	4	-	5	-	5	-	5	-	1	-	1	-	5	-	4	-	4	-	4	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	5	5	1	1	1	1	4	4	4	4	5	5	5	5	5	5	1	1	5	5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5
2840	2	-	2	-	2	-	2	-	2	-	4	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	6	2	2	2	2	2	2	2	2	2	2	6	6
2850	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
2860	2	-	2	-	2	-	2	-	2	-	7	-	7	-	7	-	4	-	4	-	7	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	7	4	4	7	7	7	7	7	7	2	2	2	2	2	2	2	2	7	7	7	7
2870	1	-	1	-	1	-	1	-	1	-	5	-	1	-	5	-	5	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	7	-	7	-	3	-	3	-	2	-	3	3	3	3	3	7	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	5	5	1	5	1	1	1	5	1	1	1	1	1	1	1	1	1	1	3	3
2880	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2890	4	-	1	-	1	-	2	-	4	-	3	-	2	-	1	-	1	-	2	-	2	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	1	-	2	-	2	-	2	-	2	2	2	2	2	3	2	2	2	2	2	2	2	2	4	4	4	4	2	6	2	2	2	2	1	3	1	1	3	3	1	3	6	6	1	7	1	5	1	1	1	1	3	3
2900	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	2	2	4	4	4	4	4	4	4	4	6	6	7	7
2910	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3
2920	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2930	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	2	-	2	-	2	2	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
